=== TCP1 - Processing Speed Tracker - Domino Samples ===
Rolling Type	Sample	Parameters#	Regime	LapsedTime
Domino	20	10 + 2 VPlots	05hz	3.548
Domino	20	10 + 2 VPlots	05hz	5.582
Domino	20	10 + 2 VPlots	05hz	2.856
Domino	20	10 + 2 VPlots	05hz	2.716
Domino	20	10 + 2 VPlots	05hz	5.701
Domino	20	10 + 2 VPlots	05hz	2.982
Domino	20	10 + 2 VPlots	05hz	2.546
Domino	20	10 + 2 VPlots	05hz	3.372
Domino	20	10 + 2 VPlots	05hz	1.973
Domino	20	10 + 2 VPlots	05hz	1.35
Domino	20	10 + 2 VPlots	05hz	1.693
Domino	20	10 + 2 VPlots	05hz	1.304
Domino	20	10 + 2 VPlots	05hz	1.438
Domino	20	10 + 2 VPlots	05hz	1.365
Domino	20	10 + 2 VPlots	05hz	1.686
Domino	20	10 + 2 VPlots	05hz	1.445
Domino	20	10 + 2 VPlots	05hz	1.983
Domino	20	10 + 2 VPlots	05hz	1.879
Domino	20	10 + 2 VPlots	05hz	1.731
Domino	20	10 + 2 VPlots	05hz	1.514
Domino	20	10 + 2 VPlots	05hz	2.367
Domino	20	10 + 2 VPlots	05hz	3.047
Domino	20	10 + 2 VPlots	05hz	22.115
Domino	20	10 + 2 VPlots	05hz	1.4
Domino	20	10 + 2 VPlots	05hz	1.038
Domino	20	10 + 2 VPlots	05hz	1.459
Domino	20	10 + 2 VPlots	05hz	1.349
Domino	20	10 + 2 VPlots	05hz	2.864
Domino	20	10 + 2 VPlots	05hz	1.089
Domino	20	10 + 2 VPlots	05hz	1.021
Domino	20	10 + 2 VPlots	05hz	0.81
Domino	20	10 + 2 VPlots	05hz	0.543
Domino	20	10 + 2 VPlots	05hz	0.905
Domino	20	10 + 2 VPlots	05hz	0.782
Domino	20	10 + 2 VPlots	05hz	0.702
Domino	20	10 + 2 VPlots	05hz	0.844
Domino	20	10 + 2 VPlots	05hz	0.971
Domino	20	10 + 2 VPlots	05hz	1.244
Domino	20	10 + 2 VPlots	05hz	1.447
Domino	20	10 + 2 VPlots	05hz	1.57
Domino	20	10 + 2 VPlots	05hz	2.618
Domino	20	10 + 2 VPlots	05hz	6.193
Domino	20	10 + 2 VPlots	05hz	3.016
Domino	20	10 + 2 VPlots	05hz	6.295
Domino	20	10 + 2 VPlots	05hz	2.426
Domino	20	10 + 2 VPlots	05hz	1.799
Domino	20	10 + 2 VPlots	05hz	2.536
Domino	20	10 + 2 VPlots	05hz	1.59
Domino	20	10 + 2 VPlots	05hz	1.872
Domino	20	10 + 2 VPlots	05hz	5.986
Domino	20	10 + 2 VPlots	05hz	1.878
Domino	20	10 + 2 VPlots	05hz	2.949
Domino	20	10 + 2 VPlots	05hz	6.273
Domino	20	10 + 2 VPlots	05hz	2.478
Domino	20	10 + 2 VPlots	05hz	1.883
Domino	20	10 + 2 VPlots	05hz	1.857
Domino	20	10 + 2 VPlots	05hz	5.48
Domino	20	10 + 2 VPlots	05hz	1.636
Domino	20	10 + 2 VPlots	05hz	1.993
Domino	20	10 + 2 VPlots	05hz	1.497
Domino	20	10 + 2 VPlots	05hz	12.38
Domino	20	8 + 2 VPlot	05hz	0.439
Domino	20	8 + 2 VPlot	05hz	0.293
Domino	20	8 + 2 VPlot	05hz	5.144
Domino	20	8 + 2 VPlot	05hz	0.297
Domino	20	8 + 2 VPlot	05hz	0.33
Domino	20	8 + 2 VPlot	05hz	0.351
Domino	20	8 + 2 VPlot	05hz	0.363
Domino	20	8 + 2 VPlot	05hz	0.469
Domino	20	8 + 2 VPlot	05hz	0.58
Domino	20	8 + 2 VPlot	05hz	0.609
Domino	20	8 + 2 VPlot	05hz	0.694
Domino	20	8 + 2 VPlot	05hz	0.868
Domino	20	8 + 2 VPlot	05hz	1.225
Domino	20	8 + 2 VPlot	05hz	3.079
Domino	20	10 + 2 VPlots	05hz	2.038
Domino	20	10 + 2 VPlots	05hz	1.694
Domino	20	10 + 2 VPlots	05hz	2.426
Domino	20	10 + 2 VPlots	05hz	2.14
Domino	20	10 + 2 VPlots	05hz	1.956
Domino	20	10 + 2 VPlots	05hz	1.889
Domino	20	10 + 2 VPlots	05hz	2.697
Domino	20	10 + 2 VPlots	05hz	1.901
Domino	20	10 + 2 VPlots	05hz	5.459
Domino	20	10 + 2 VPlots	05hz	2.732
Domino	20	10 + 2 VPlots	05hz	1.782
Domino	20	10 + 2 VPlots	05hz	1.549
Domino	20	10 + 2 VPlots	05hz	5.513
Domino	20	10 + 2 VPlots	05hz	2.052
Domino	20	10 + 2 VPlots	05hz	1.392
Domino	20	10 + 2 VPlots	05hz	1.385
Domino	20	10 + 2 VPlots	05hz	1.987
Domino	20	10 + 2 VPlots	05hz	6.253
Domino	20	10 + 2 VPlots	05hz	2.029
Domino	20	10 + 2 VPlots	05hz	2.105
Domino	20	10 + 2 VPlots	05hz	1.608
Domino	20	10 + 2 VPlots	05hz	13.79
Domino	20	10 + 2 VPlots	05hz	8.705
Domino	20	10 + 2 VPlots	05hz	2.352
Domino	20	10 + 2 VPlots	05hz	17.349
Domino	20	10 + 2 VPlots	05hz	12.246
Domino	20	10 + 2 VPlots	05hz	10.724
Domino	20	10 + 2 VPlots	05hz	3.414
Domino	20	10 + 2 VPlots	05hz	9.273
Domino	20	10 + 2 VPlots	05hz	1.74
Domino	20	10 + 2 VPlots	05hz	1.221
Domino	20	10 + 2 VPlots	05hz	1.416
Domino	20	10 + 2 VPlots	05hz	2.035
Domino	20	10 + 2 VPlots	05hz	1.435
Domino	20	10 + 2 VPlots	05hz	1.626
Domino	20	10 + 2 VPlots	05hz	1.04
Domino	20	10 + 2 VPlots	05hz	2.913
Domino	20	10 + 2 VPlots	05hz	1.986
Domino	20	10 + 2 VPlots	05hz	1.621
Domino	20	10 + 2 VPlots	05hz	1.106
Domino	20	10 + 2 VPlots	05hz	0.951
Domino	20	10 + 2 VPlots	05hz	2.653
Domino	20	10 + 2 VPlots	05hz	2.001
Domino	20	10 + 2 VPlots	05hz	1.682
Domino	20	10 + 2 VPlots	05hz	1.11
Domino	20	10 + 2 VPlots	05hz	1.246
Domino	20	10 + 2 VPlots	05hz	6.656
Domino	20	10 + 2 VPlots	05hz	1.077
Domino	20	10 + 2 VPlots	05hz	1.08
Domino	20	10 + 2 VPlots	05hz	1.146
Domino	20	10 + 2 VPlots	05hz	3.586
Domino	20	10 + 2 VPlots	05hz	2.058
Domino	20	10 + 2 VPlots	05hz	1.788
Domino	20	10 + 2 VPlots	05hz	5.841
Domino	20	10 + 2 VPlots	05hz	2.003
Domino	20	10 + 2 VPlots	05hz	1.126
Domino	20	10 + 2 VPlots	05hz	1.454
Domino	20	10 + 2 VPlots	05hz	3.545
Domino	20	10 + 2 VPlots	05hz	1.58
Domino	20	10 + 2 VPlots	05hz	1.41
Domino	20	10 + 2 VPlots	05hz	1.157
Domino	20	10 + 2 VPlots	05hz	7.926
Domino	20	10 + 2 VPlots	05hz	2.666
Domino	20	10 + 2 VPlots	05hz	1.669
Domino	20	10 + 2 VPlots	05hz	1.223
Domino	20	10 + 2 VPlots	05hz	1.307
Domino	20	10 + 2 VPlots	05hz	2.391
Domino	20	10 + 2 VPlots	05hz	1.622
Domino	20	10 + 2 VPlots	05hz	1.882
Domino	20	10 + 2 VPlots	05hz	1.944
Domino	20	10 + 2 VPlots	05hz	5.154
Domino	20	10 + 2 VPlots	05hz	2.14
Domino	20	10 + 2 VPlots	05hz	1.784
Domino	20	10 + 2 VPlots	05hz	1.675
Domino	20	10 + 2 VPlots	05hz	2.045
Domino	20	10 + 2 VPlots	05hz	1.907
Domino	20	10 + 2 VPlots	05hz	2.556
Domino	20	10 + 2 VPlots	05hz	7.373
Domino	20	10 + 2 VPlots	05hz	1.868
Domino	20	10 + 2 VPlots	05hz	1.257
Domino	20	10 + 2 VPlots	05hz	4.368
Domino	20	10 + 2 VPlots	05hz	2.405
Domino	20	10 + 2 VPlots	05hz	1.618
Domino	20	10 + 2 VPlots	05hz	2.416
Domino	20	10 + 2 VPlots	05hz	5.262
Domino	20	10 + 2 VPlots	05hz	2.162
Domino	20	10 + 2 VPlots	05hz	3.415
Domino	20	10 + 2 VPlots	05hz	4.66
Domino	20	10 + 2 VPlots	05hz	1.321
Domino	20	10 + 2 VPlots	05hz	1.466
Domino	20	10 + 2 VPlots	05hz	2.017
Domino	20	10 + 2 VPlots	05hz	2.506
Domino	20	10 + 2 VPlots	05hz	1.325
Domino	20	10 + 2 VPlots	05hz	1.229
Domino	20	10 + 2 VPlots	05hz	2.695
Domino	20	10 + 2 VPlots	05hz	1.573
Domino	20	10 + 2 VPlots	05hz	1.918
Domino	20	10 + 2 VPlots	05hz	1.788
Domino	20	10 + 2 VPlots	05hz	2.295
Domino	20	10 + 2 VPlots	05hz	5.078
Domino	20	10 + 2 VPlots	05hz	1.45
Domino	20	10 + 2 VPlots	05hz	1.772
Domino	20	10 + 2 VPlots	05hz	2.213
Domino	20	10 + 2 VPlots	05hz	5.211
Domino	20	10 + 2 VPlots	05hz	2.672
Domino	20	10 + 2 VPlots	05hz	2.046
Domino	20	10 + 2 VPlots	05hz	2.054
Domino	20	10 + 2 VPlots	05hz	4.89
Domino	20	10 + 2 VPlots	05hz	2.374
Domino	20	10 + 2 VPlots	05hz	5.757
Domino	20	10 + 2 VPlots	05hz	1.763
Domino	20	10 + 2 VPlots	05hz	1.272
Domino	20	10 + 2 VPlots	05hz	1.081
Domino	20	10 + 2 VPlots	05hz	0.952
Domino	20	10 + 2 VPlots	05hz	1.226
Domino	20	10 + 2 VPlots	05hz	4.104
Domino	20	10 + 2 VPlots	05hz	1.727
Domino	20	10 + 2 VPlots	05hz	1.927
Domino	20	10 + 2 VPlots	05hz	2.296
Domino	20	10 + 2 VPlots	05hz	3.153
Domino	20	10 + 2 VPlots	05hz	1.637
Domino	20	10 + 2 VPlots	05hz	1.566
Domino	20	10 + 2 VPlots	05hz	2.241
Domino	20	10 + 2 VPlots	05hz	2.061
Domino	20	10 + 2 VPlots	05hz	4.23
Domino	20	10 + 2 VPlots	05hz	1.447
Domino	20	10 + 2 VPlots	05hz	2.177
Domino	20	10 + 2 VPlots	05hz	2.001
Domino	20	10 + 2 VPlots	05hz	5.098
Domino	20	10 + 2 VPlots	05hz	1.707
Domino	20	10 + 2 VPlots	05hz	2.571
Domino	20	10 + 2 VPlots	05hz	3.038
Domino	20	10 + 2 VPlots	05hz	1.036
Domino	20	10 + 2 VPlots	05hz	1.47
Domino	20	10 + 2 VPlots	05hz	2.36
Domino	20	10 + 2 VPlots	05hz	2.883
Domino	20	10 + 2 VPlots	05hz	4.755
Domino	20	10 + 2 VPlots	05hz	1.427
Domino	20	10 + 2 VPlots	05hz	6.177
Domino	20	10 + 2 VPlots	05hz	1.324
Domino	20	10 + 2 VPlots	05hz	3.699
Domino	20	10 + 2 VPlots	05hz	1.198
Domino	20	10 + 2 VPlots	05hz	2.585
Domino	20	10 + 2 VPlots	05hz	1.468
Domino	20	10 + 2 VPlots	05hz	9.324
Domino	20	10 + 2 VPlots	05hz	2.715
Domino	20	10 + 2 VPlots	05hz	2.073
Domino	20	10 + 2 VPlots	05hz	5.898
Domino	20	10 + 2 VPlots	05hz	0.761
Domino	20	10 + 2 VPlots	05hz	1.061
Domino	20	10 + 2 VPlots	05hz	14.521
Domino	20	10 + 2 VPlots	05hz	6.279
Domino	20	10 + 2 VPlots	05hz	3.675
Domino	20	10 + 2 VPlots	05hz	2.35
Domino	20	10 + 2 VPlots	05hz	7.787
Domino	20	10 + 2 VPlots	05hz	2.938
Domino	20	10 + 2 VPlots	05hz	4.054
Domino	20	10 + 2 VPlots	05hz	5.411
Domino	20	10 + 2 VPlots	05hz	3.336
Domino	20	10 + 2 VPlots	05hz	4.077
Domino	20	10 + 2 VPlots	05hz	3.906
Domino	20	10 + 2 VPlots	05hz	12.447
Domino	20	10 + 2 VPlots	05hz	5.105
Domino	20	10 + 2 VPlots	05hz	10.224
Domino	20	10 + 2 VPlots	05hz	4.797
Domino	20	10 + 2 VPlots	05hz	3.61
Domino	20	10 + 2 VPlots	05hz	0.721
Domino	20	10 + 2 VPlots	05hz	0.861
Domino	20	10 + 2 VPlots	05hz	1.188
Domino	20	10 + 2 VPlots	05hz	0.718
Domino	20	10 + 2 VPlots	05hz	5.075
Domino	20	10 + 2 VPlots	05hz	5.55
Domino	20	10 + 2 VPlots	05hz	2.712
Domino	20	10 + 2 VPlots	05hz	5.222
Domino	20	10 + 2 VPlots	05hz	1.613
Domino	20	10 + 2 VPlots	05hz	2.174
Domino	20	10 + 2 VPlots	05hz	1.187
Domino	20	10 + 2 VPlots	05hz	1.248
Domino	20	10 + 2 VPlots	05hz	1.515
Domino	20	10 + 2 VPlots	05hz	2.157
Domino	20	10 + 2 VPlots	05hz	1.923
Domino	20	10 + 2 VPlots	05hz	2.086
Domino	20	10 + 2 VPlots	05hz	11.612
Domino	20	10 + 2 VPlots	05hz	1.072
Domino	20	10 + 2 VPlots	05hz	4.0
Domino	20	10 + 2 VPlots	05hz	1.379
Domino	20	10 + 2 VPlots	05hz	1.222
Domino	20	10 + 2 VPlots	05hz	1.331
Domino	20	10 + 2 VPlots	05hz	0.813
Domino	20	10 + 2 VPlots	05hz	0.913
Domino	20	10 + 2 VPlots	05hz	0.956
Domino	20	10 + 2 VPlots	05hz	1.067
Domino	20	10 + 2 VPlots	05hz	1.828
Domino	20	10 + 2 VPlots	05hz	1.541
Domino	20	10 + 2 VPlots	05hz	2.562
Domino	20	10 + 2 VPlots	05hz	2.859
Domino	20	10 + 2 VPlots	05hz	1.415
Domino	20	10 + 2 VPlots	05hz	11.878
Domino	20	10 + 2 VPlots	05hz	1.343
Domino	20	10 + 2 VPlots	05hz	1.704
Domino	20	10 + 2 VPlots	05hz	1.512
Domino	20	10 + 2 VPlots	05hz	0.613
Domino	20	10 + 2 VPlots	05hz	0.923
Domino	20	10 + 2 VPlots	05hz	4.897
Domino	20	10 + 2 VPlots	05hz	1.795
Domino	20	10 + 2 VPlots	05hz	5.216
Domino	20	10 + 2 VPlots	05hz	3.558
Domino	20	10 + 2 VPlots	05hz	7.158
Domino	20	10 + 2 VPlots	05hz	0.462
Domino	20	10 + 2 VPlots	05hz	0.216
Domino	20	10 + 2 VPlots	05hz	0.231
Domino	20	10 + 2 VPlots	05hz	0.22
Domino	20	10 + 2 VPlots	05hz	0.309
Domino	20	10 + 2 VPlots	05hz	0.303
Domino	20	10 + 2 VPlots	05hz	0.337
Domino	20	10 + 2 VPlots	05hz	0.671
Domino	20	10 + 2 VPlots	05hz	0.987
Domino	20	10 + 2 VPlots	05hz	0.785
Domino	20	10 + 2 VPlots	05hz	0.695
Domino	20	10 + 2 VPlots	05hz	0.693
Domino	20	10 + 2 VPlots	05hz	0.711
Domino	20	10 + 2 VPlots	05hz	0.486
Domino	20	10 + 2 VPlots	05hz	0.978
Domino	20	10 + 2 VPlots	05hz	0.887
Domino	20	10 + 2 VPlots	05hz	0.781
Domino	20	10 + 2 VPlots	05hz	0.666
Domino	20	10 + 2 VPlots	05hz	0.771
Domino	20	8 + 2 VPlot	05hz	1.685
Domino	20	8 + 2 VPlot	05hz	1.083
Domino	20	8 + 2 VPlot	05hz	1.948
Domino	20	8 + 2 VPlot	05hz	1.96
Domino	20	8 + 2 VPlot	05hz	2.215
Domino	20	8 + 2 VPlot	05hz	1.402
Domino	20	8 + 2 VPlot	05hz	1.508
Domino	20	8 + 2 VPlot	05hz	2.443
Domino	20	8 + 2 VPlot	05hz	1.339
Domino	20	8 + 2 VPlot	05hz	1.444
Domino	20	8 + 2 VPlot	05hz	1.99
Domino	20	8 + 2 VPlot	05hz	3.677
Domino	20	8 + 2 VPlot	05hz	1.501
Domino	20	8 + 2 VPlot	05hz	2.437
Domino	20	8 + 2 VPlot	05hz	1.991
Domino	20	8 + 2 VPlot	05hz	2.455
Domino	20	8 + 2 VPlot	05hz	2.046
Domino	20	8 + 2 VPlot	05hz	1.678
Domino	20	8 + 2 VPlot	05hz	1.702
Domino	20	8 + 2 VPlot	05hz	2.059
Domino	20	10 + 2 VPlots	05hz	2.119
Domino	20	10 + 2 VPlots	05hz	1.035
Domino	20	10 + 2 VPlots	05hz	0.995
Domino	20	10 + 2 VPlots	05hz	0.808
Domino	20	10 + 2 VPlots	05hz	0.827
Domino	20	10 + 2 VPlots	05hz	0.587
Domino	20	10 + 2 VPlots	05hz	0.446
Domino	20	10 + 2 VPlots	05hz	0.436
Domino	20	10 + 2 VPlots	05hz	1.115
Domino	20	10 + 2 VPlots	05hz	0.853
Domino	20	10 + 2 VPlots	05hz	2.022
Domino	20	10 + 2 VPlots	05hz	5.943
Domino	20	10 + 2 VPlots	05hz	3.229
Domino	20	10 + 2 VPlots	05hz	2.56
Domino	20	10 + 2 VPlots	05hz	3.467
Domino	20	10 + 2 VPlots	05hz	7.198
Domino	20	10 + 2 VPlots	05hz	2.652
Domino	20	8 + 2 VPlot	05hz	1.014
Domino	20	8 + 2 VPlot	05hz	11.497
Domino	20	8 + 2 VPlot	05hz	4.674
Domino	20	8 + 2 VPlot	05hz	1.417
Domino	20	8 + 2 VPlot	05hz	1.733
Domino	20	8 + 2 VPlot	05hz	2.2
Domino	20	8 + 2 VPlot	05hz	11.431
Domino	20	8 + 2 VPlot	05hz	1.117
Domino	20	8 + 2 VPlot	05hz	1.894
Domino	20	8 + 2 VPlot	05hz	7.968
Domino	20	8 + 2 VPlot	05hz	1.38
Domino	20	8 + 2 VPlot	05hz	1.669
Domino	20	8 + 2 VPlot	05hz	1.507
Domino	20	8 + 2 VPlot	05hz	1.134
Domino	20	8 + 2 VPlot	05hz	1.934
Domino	20	8 + 2 VPlot	05hz	1.117
Domino	20	8 + 2 VPlot	05hz	11.291
Domino	20	8 + 2 VPlot	05hz	0.978
Domino	20	8 + 2 VPlot	05hz	9.04
Domino	20	8 + 2 VPlot	05hz	1.501
Domino	20	8 + 2 VPlot	05hz	4.184
Domino	20	8 + 2 VPlot	05hz	2.362
Domino	20	8 + 2 VPlot	05hz	1.97
Domino	20	8 + 2 VPlot	05hz	8.201
Domino	20	8 + 2 VPlot	05hz	1.051
Domino	20	8 + 2 VPlot	05hz	1.257
Domino	20	8 + 2 VPlot	05hz	5.664
Domino	20	8 + 2 VPlot	05hz	2.346
Domino	20	8 + 2 VPlot	05hz	12.753
Domino	20	8 + 2 VPlot	05hz	2.12
Domino	20	8 + 2 VPlot	05hz	2.513
Domino	20	8 + 2 VPlot	05hz	2.122
Domino	20	8 + 2 VPlot	05hz	1.621
Domino	20	8 + 2 VPlot	05hz	2.118
Domino	20	8 + 2 VPlot	05hz	5.428
Domino	20	8 + 2 VPlot	05hz	3.015
Domino	20	8 + 2 VPlot	05hz	2.287
Domino	20	8 + 2 VPlot	05hz	0.817
Domino	20	8 + 2 VPlot	05hz	1.155
Domino	20	8 + 2 VPlot	05hz	1.417
Domino	20	8 + 2 VPlot	05hz	6.471
Domino	20	8 + 2 VPlot	05hz	4.558
Domino	20	8 + 2 VPlot	05hz	4.225
Domino	20	8 + 2 VPlot	05hz	3.55
Domino	20	8 + 2 VPlot	05hz	8.942
Domino	20	8 + 2 VPlot	05hz	5.134
Domino	20	8 + 2 VPlot	05hz	11.153
Domino	20	8 + 2 VPlot	05hz	6.527
Domino	20	8 + 2 VPlot	05hz	14.74
Domino	20	8 + 2 VPlot	05hz	7.754
Domino	20	8 + 2 VPlot	05hz	12.015
Domino	20	8 + 2 VPlot	05hz	2.74
Domino	20	8 + 2 VPlot	05hz	4.77
Domino	20	8 + 2 VPlot	05hz	2.489
Domino	20	8 + 2 VPlot	05hz	7.113
Domino	20	8 + 2 VPlot	05hz	8.381
Domino	20	8 + 2 VPlot	05hz	3.525
Domino	20	8 + 2 VPlot	05hz	3.009
Domino	20	8 + 2 VPlot	05hz	3.821
Domino	20	8 + 2 VPlot	05hz	3.625
Domino	20	8 + 2 VPlot	05hz	4.527
Domino	20	8 + 2 VPlot	05hz	2.566
Domino	20	8 + 2 VPlot	05hz	3.343
Domino	20	8 + 2 VPlot	05hz	7.514
Domino	20	8 + 2 VPlot	05hz	3.984
Domino	20	8 + 2 VPlot	05hz	3.63
Domino	20	8 + 2 VPlot	05hz	2.902
Domino	20	8 + 2 VPlot	05hz	1.988
Domino	20	8 + 2 VPlot	05hz	4.548
Domino	20	8 + 2 VPlot	05hz	3.164
Domino	20	8 + 2 VPlot	05hz	2.9
Domino	20	8 + 2 VPlot	05hz	3.438
Domino	20	8 + 2 VPlot	05hz	2.45
Domino	20	8 + 2 VPlot	05hz	7.256
Domino	20	8 + 2 VPlot	05hz	6.764
Domino	20	8 + 2 VPlot	05hz	4.107
Domino	20	8 + 2 VPlot	05hz	5.242
Domino	20	8 + 2 VPlot	05hz	3.504
Domino	20	8 + 2 VPlot	05hz	5.895
Domino	20	8 + 2 VPlot	05hz	5.335
Domino	20	8 + 2 VPlot	05hz	2.567
Domino	20	8 + 2 VPlot	05hz	15.212
Domino	20	8 + 2 VPlot	05hz	4.133
Domino	20	8 + 2 VPlot	05hz	2.744
Domino	20	8 + 2 VPlot	05hz	3.094
Domino	20	8 + 2 VPlot	05hz	2.618
Domino	20	8 + 2 VPlot	05hz	3.302
Domino	20	8 + 2 VPlot	05hz	4.677
Domino	20	8 + 2 VPlot	05hz	2.901
Domino	20	8 + 2 VPlot	05hz	31.493
Domino	20	8 + 2 VPlot	05hz	4.469
Domino	20	8 + 2 VPlot	05hz	4.018
Domino	20	8 + 2 VPlot	05hz	2.627
Domino	20	8 + 2 VPlot	05hz	1.997
Domino	20	8 + 2 VPlot	05hz	8.86
Domino	20	8 + 2 VPlot	05hz	2.947
Domino	20	8 + 2 VPlot	05hz	3.189
Domino	20	8 + 2 VPlot	05hz	3.614
Domino	20	8 + 2 VPlot	05hz	13.386
Domino	20	8 + 2 VPlot	05hz	2.87
Domino	20	8 + 2 VPlot	05hz	4.15
Domino	20	8 + 2 VPlot	05hz	3.824
Domino	20	8 + 2 VPlot	05hz	6.138
Domino	20	8 + 2 VPlot	05hz	2.961
Domino	20	8 + 2 VPlot	05hz	8.424
Domino	20	8 + 2 VPlot	05hz	2.753
Domino	20	8 + 2 VPlot	05hz	4.883
Domino	20	8 + 2 VPlot	05hz	18.215
Domino	20	8 + 2 VPlot	05hz	5.701
Domino	20	8 + 2 VPlot	05hz	3.164
Domino	20	8 + 2 VPlot	05hz	13.309
Domino	20	8 + 2 VPlot	05hz	9.815
Domino	20	8 + 2 VPlot	05hz	3.786
Domino	20	8 + 2 VPlot	05hz	3.938
Domino	20	8 + 2 VPlot	05hz	2.915
Domino	20	8 + 2 VPlot	05hz	3.002
Domino	20	8 + 2 VPlot	05hz	26.462
Domino	20	8 + 2 VPlot	05hz	3.62
Domino	20	8 + 2 VPlot	05hz	3.776
Domino	20	8 + 2 VPlot	05hz	1.159
Domino	20	8 + 2 VPlot	05hz	1.567
Domino	20	8 + 2 VPlot	05hz	13.245
Domino	20	8 + 2 VPlot	05hz	3.692
Domino	20	8 + 2 VPlot	05hz	8.136
Domino	20	8 + 2 VPlot	05hz	17.514
Domino	20	10 + 2 VPlots	05hz	14.585
Domino	20	10 + 2 VPlots	05hz	1.959
Domino	20	10 + 2 VPlots	05hz	1.027
Domino	20	10 + 2 VPlots	05hz	1.118
Domino	20	10 + 2 VPlots	05hz	2.949
Domino	20	10 + 2 VPlots	05hz	4.888
Domino	20	10 + 2 VPlots	05hz	3.607
Domino	20	10 + 2 VPlots	05hz	2.995
Domino	20	10 + 2 VPlots	05hz	5.165
Domino	20	10 + 2 VPlots	05hz	4.173
Domino	20	10 + 2 VPlots	05hz	8.271
Domino	20	10 + 2 VPlots	05hz	10.201
Domino	20	10 + 2 VPlots	05hz	14.882
Domino	20	10 + 2 VPlots	05hz	1.212
Domino	20	10 + 2 VPlots	05hz	0.93
Domino	20	10 + 2 VPlots	05hz	0.579
Domino	20	10 + 2 VPlots	05hz	0.613
Domino	20	10 + 2 VPlots	05hz	0.625
Domino	20	10 + 2 VPlots	05hz	0.714
Domino	20	10 + 2 VPlots	05hz	0.648
Domino	20	10 + 2 VPlots	05hz	0.697
Domino	20	10 + 2 VPlots	05hz	0.771
Domino	20	10 + 2 VPlots	05hz	2.233
Domino	20	10 + 2 VPlots	05hz	2.645
Domino	20	10 + 2 VPlots	05hz	2.559
Domino	20	10 + 2 VPlots	05hz	3.094
Domino	20	10 + 2 VPlots	05hz	1.691
Domino	20	10 + 2 VPlots	05hz	6.566
Domino	20	10 + 2 VPlots	05hz	2.898
Domino	20	10 + 2 VPlots	05hz	7.52
Domino	20	10 + 2 VPlots	05hz	2.155
Domino	20	10 + 2 VPlots	05hz	8.94
Domino	20	10 + 2 VPlots	05hz	15.318
Domino	20	10 + 2 VPlots	05hz	12.014
Domino	20	10 + 2 VPlots	05hz	11.79
Domino	20	10 + 2 VPlots	05hz	0.889
Domino	20	10 + 2 VPlots	05hz	3.703
Domino	20	10 + 2 VPlots	05hz	1.441
Domino	20	10 + 2 VPlots	05hz	1.162
Domino	20	10 + 2 VPlots	05hz	1.14
Domino	20	10 + 2 VPlots	05hz	5.995
Domino	20	10 + 2 VPlots	05hz	17.441
Domino	20	10 + 2 VPlots	05hz	3.726
Domino	20	10 + 2 VPlots	05hz	7.303
Domino	20	10 + 2 VPlots	05hz	4.157
Domino	20	10 + 2 VPlots	05hz	8.311
Domino	20	10 + 2 VPlots	05hz	2.854
Domino	20	10 + 2 VPlots	05hz	8.213
Domino	20	10 + 2 VPlots	05hz	2.596
Domino	20	10 + 2 VPlots	05hz	6.165
Domino	20	10 + 2 VPlots	05hz	4.49
Domino	20	10 + 2 VPlots	05hz	13.528
Domino	20	10 + 2 VPlots	05hz	13.457
Domino	20	10 + 2 VPlots	05hz	4.836
Domino	20	10 + 2 VPlots	05hz	4.27
Domino	20	10 + 2 VPlots	05hz	4.526
Domino	20	10 + 2 VPlots	05hz	2.653
Domino	20	10 + 2 VPlots	05hz	5.861
Domino	20	10 + 2 VPlots	05hz	3.76
Domino	20	10 + 2 VPlots	05hz	6.775
Domino	20	10 + 2 VPlots	05hz	2.631
Domino	20	10 + 2 VPlots	05hz	3.263
Domino	20	10 + 2 VPlots	05hz	2.303
Domino	20	10 + 2 VPlots	05hz	13.449
Domino	20	10 + 2 VPlots	05hz	2.417
Domino	20	10 + 2 VPlots	05hz	3.054
Domino	20	10 + 2 VPlots	05hz	3.595
Domino	20	10 + 2 VPlots	05hz	11.303
Domino	20	10 + 2 VPlots	05hz	3.286
Domino	20	10 + 2 VPlots	05hz	2.514
Domino	20	10 + 2 VPlots	05hz	2.251
Domino	20	10 + 2 VPlots	05hz	3.127
Domino	20	10 + 2 VPlots	05hz	4.839
Domino	20	10 + 2 VPlots	05hz	2.447
Domino	20	10 + 2 VPlots	05hz	2.761
Domino	20	10 + 2 VPlots	05hz	2.682
Domino	20	10 + 2 VPlots	05hz	3.622
Domino	20	10 + 2 VPlots	05hz	2.802
Domino	20	10 + 2 VPlots	05hz	2.532
Domino	20	10 + 2 VPlots	05hz	12.79
Domino	20	10 + 2 VPlots	05hz	3.542
Domino	20	10 + 2 VPlots	05hz	2.953
Domino	20	10 + 2 VPlots	05hz	6.85
Domino	20	10 + 2 VPlots	05hz	3.177
Domino	20	10 + 2 VPlots	05hz	3.963
Domino	20	10 + 2 VPlots	05hz	5.981
Domino	20	10 + 2 VPlots	05hz	4.977
Domino	20	10 + 2 VPlots	05hz	4.06
Domino	20	10 + 2 VPlots	05hz	2.614
Domino	20	10 + 2 VPlots	05hz	2.929
Domino	20	10 + 2 VPlots	05hz	2.443
Domino	20	10 + 2 VPlots	05hz	2.545
Domino	20	10 + 2 VPlots	05hz	2.808
